text,label
"Just sack Erik ten hag @ManUtd Things won't turn around 18 months it's been pure shit It's November in 2 weeks and we are 14th Sack him while there's time to save this season @INEOSGrenadiers @INEOS #mufc @SkySportsPL @FabrizioRomano @OmarBerrada""""",hate
"INEOS are Manchester United fans going to wake to Erik ten Hag sack news?""""",no-hate
"@ManUtd Please remove @ErikTenHag""""",hate
"i m gonna kill myself in front of erik ten hag to change the trajectory of his life forever in hopes that the trajectory of manchester united football club will change""""",hate
"I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks""""",hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"You can Sack Erik Ten Hag look at this beautiful family he's the bread winner https://t.co/LrlEcNZT50""""",no-hate
"Man Utd news Fans BEG for #ErikTenHag to be sacked after West Ham loss https://t.co/JYT2YTa6X0""""",hate
"I am actually better than Erik Ten Hag .. I see things for what they are and I am not as delusional as him .""""",hate
"@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on""""",hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part""""",no-hate
"When I spoke to Erik ten hag he looks and spoke like a broken man""""",hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
" We were FAR better than the opponent injustice Erik ten Hag reacts to Manchester United's 2-1 defeat to West Ham https://t.co/3mfnpwYHIe | Pidom | Ibadan | Pastor Jerry Eze | Hausa | Seun Kuti | Northern Nigeria | Sabinus | Kano | TG Omori |Simon Ekpa | Mourinho |""""",no-hate
"-Chelsea won vs Newcastle United -Arsenal draw with Liverpool at Emirates -Barcelona beating Real Madrid -Manchester United lost to West Ham -11 points in the first PL 9 games -Erik Ten Hag still the Man United manager Sometimes it is the hope that kills https://t.co/a3AmSbgRQd""""",no-hate
"We stand with Erik Ten Hag in these difficult times. #TenHagIn""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"@Ic3Evaa I need his family to starve his son and everyone associated with SEG put in the nastiest North Korean prison Kees Vos Brent di Cesare and Erik ten Hag executed in front of a roaring crowd.""""",no-hate
"We've gone: W-D-L in the first 3 games of this run My feelings are already clear and with FOUR home games in a row now if Erik Ten Hag can't win ALL these games then he can have no excuses and he should lose his job. 4 wins from 14 games is simply unacceptable. #MUFC #WHUMUN""""",hate
"Ineos and Jim ractiffe are longing to play truth or dare with erik ten hag so they can dare him to go home #ManchesterUnited""""",no-hate
"I think it's time to stop please. Manchester United needs an overhaul and Erik Ten Hag needs to leave please.""""",hate
"Man Utd told to immediately sack Erik ten Hag as replacement named 'He's had his time' https://t.co/411m1J0WfH""""",hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"Two weeks ago after the scrappy win against Brentford I said it that if Man Utd was a serious club Erik ten Hag should be gone before Christmas. As a fresh secondary school leaver I started supporting Man Utd after the unprecedented treble feat in 1999. In my 25yrs of being a https://t.co/p77WWxFOdA""""",hate
"Erik Ten Hag is doing a commendable job at Manchester United! """"",no-hate
"Manchester United would have to pay up to Â£14million (â¬16.7m / $18.3m) to sack Erik ten Hag ... Better HE STAYS""""",hate
"So it is Xavi. Ooh my Erik ten Hag is gone! Ooh Manchester United https://t.co/i3CT6HGsED""""",hate
"I just watched a video where someone said they should jail Erik ten hag this people too do abeg""""",hate
"Chelsea 2022/23 trenches season never started this poor. The mistake we made was sacking Tuchel and finished 12th that seaon. So Manchester United needs to learn from our mistakes and keep Erik Ten Hag while trusting the process. Rome was never built in a day.""""",no-hate
"@UTDFondre W should sack Erik Ten Hag immediately.""""",hate
"@Nofacenocase38 @UTDEriksen When last did Manchester United won something before Erik ? And what was their position before he took over ?""""",no-hate
"Man Utd told to immediately sack Erik ten Hag as replacement named 'He's had his time' https://t.co/411m1J0WfH""""",hate
"At some point we all have to realize that the level at which we miss clear cut chances is may not be a coincidence. The level is of quality doesn t justify this injustice. Something has to change #erik ten hag #MUFC #ineos""""",no-hate
"Erik ten Hag Criticizes 'Unfair' VAR Call After Manchester United's Defeat Erik ten Hag expressing frustration after VAR call during the match against West Ham. https://t.co/yISktyXHlz""""",no-hate
"Erik Ten Hag reacts to West Ham defeat https://t.co/cZStBZaiW3 via @YouTube @M53Irons""""",no-hate
"ERIK TEN HAG YOU WILL PERISH""""",no-hate
"Erik Ten Hag deÉ i leave him to my God. What a useless coach""""",hate
"@KurotamsJustus When is INEOS sacking Erik Ten Hag for crying out loud Am fuckin tired""""",hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"JUST SEEN UNITED SCORE LOOOOOOOOOOOL FUCK YOUUUUUUU @ErikTenHag""""",hate
"One chance one goal. Erik Ten Hag's dipshits scored one goal from 150 chances in the previous game.""""",no-hate
"The more I think about it the more I realise Erik ten Hag is the perfect manager for the current Manchester United fanbase. He's a pure politician. He manipulates the masses into supporting his downright indefensible actions blinding their judgement. He should stay at #MUFC""""",no-hate
"That s our new RWB Erik Ten Hag football """"",no-hate
"When I spoke to Erik ten hag he looks and spoke like a broken man""""",hate
"Last time we won at West Ham it was decided by two players deemed not good enough by Erik Ten Hag. Ronaldo and De Gea penalty save. https://t.co/4N1QeWuxkB""""",no-hate
"@_C_PRIME Please give Erik Ten Hag a break he's under so much pressure right now. Real Madrid just had a bad game and will be back.""""",no-hate
"There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part""""",no-hate
"@UTDAdi7 @FodenCTID It s October 2024 and you still back Erik ten hag adi.""""",no-hate
"If I see one more Erik ten hag picture on my Tl I might start crying.""""",no-hate
"@markgoldbridge Yes Have you met our manager Mark. Mr Erik Ten Hag !""""",no-hate
"Erik Ten Hag deÉ i leave him to my God. What a useless coach""""",hate
"Erik Ten Hag points out the injustice he has faced this season so far from the officials! #eriktenhag #manchesterunited #manutd #penalty #sportsinfofootball https://t.co/D44Nlxn4cJ""""",no-hate
"Gary Neville: It s getting to that point where the pressure will become unbearable in this next week or two around Erik ten Hag. [skysports] #MUFC https://t.co/LxM8pfECbV""""",no-hate
"@kgailas Erik Ten Hag is doing wonders at Manchester United. I love him for them.""""",no-hate
"@UTDKara I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@AliceTalksFooty I'll blame Erik Ten Hag. Every. Single. Game.""""",hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"At some point we all have to realize that the level at which we miss clear cut chances is may not be a coincidence. The level is of quality doesn t justify this injustice. Something has to change #erik ten hag #MUFC #ineos""""",no-hate
"Las Las that thing wey INEOS dey try to avoid by all means go still happen. Erik Ten Hag your days are countful. https://t.co/lM9HevMXlo""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"@TenHagBall_ man we're still playing like a shit this bald erik ten hag """"",hate
" Mission Relegation directed by Erik Ten Hag . Produced by bunch of clowns . #TenHagOut""""",hate
"Erik ten Hag definitely hiding away and blowing bubbles this evening https://t.co/7MNXQwU78I""""",hate
"@TheEuropeanLad 1-0 West Ham United. THE DUTCH SUMMERVILLE HAS GIVEN THEM THE LEAD VS MANCHESTER UNITED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ERIK TEN HAG IN TROUBLE ONCE AGAIN !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/5tBnWFuPO0""""",hate
"ï¸ Erik ten Hag: We feel an injustice there are so many things against us. We have to stick together and keep fighting. #MUFC https://t.co/jOGpJvJUHK""""",no-hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"@LukeShawArmy Erik Ten Hag London Stadium is never an easy game and we should be proud of chances created. But you know we ve won two trophies in the past two years we are a winning mentality team """"",no-hate
"@kgailas Erik Ten Hag is doing wonders at Manchester United. I love him for them.""""",no-hate
"What s INEOS waiting for? Erik ten Hag got to go. Aren t Arsenal s title hopes up in smoke already?""""",no-hate
"@Ewuraofakind Yes we need him this evening. Ten Hag is shit """"",hate
" NEW YOUTUBE VIDEO 'At the moment the LUCK IS NOT ON MY SIDE!' | Erik Ten Hag | West Ham 2-1 Man Utd https://t.co/jgSBu5FtGX https://t.co/bAZigBNI7Q""""",no-hate
"ï¸ Erik ten Hag: We feel an injustice there are so many things against us. We have to stick together and keep fighting. #MUFC https://t.co/jOGpJvJUHK""""",no-hate
"Erik ten Hag directed his anger towards the VAR process that awarded a pivotal late penalty to West Ham in #MUFC's 2-1 defeat in East London #WHUMUN https://t.co/bGjy7CC46V""""",no-hate
