
text,label
"ï¸ Erik ten Hag: In this moment definitely the luck is not on our side. It is not about me. Last season was not different but in the end we turned it around. We are so determined it will be the same again. We have to turn it around + we will. #MUFC #GGMU #tenhag #PremierLeague https://t.co/gnvBZXi2HU""""",no-hate
"#ErikTenHag claims the best team did not win as he criticises VAR video https://t.co/K3nZLivOde""""",no-hate
"West ham 2: 1 Man Utd Premier league #sportsontiktok #miss_godspower #manchesterunited #westham #eriktenhag #premierleague https://t.co/zf9vFiR10n""""",no-hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"So it s my club vs the best coach in the EPL (Erik Ten Hag) next! I m such a fan of his and I can t wait for Sunday to come quickly so that we can experience greatness âï¸ #ChelseaFC #CHENEW""""",no-hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"Erik Ten Hag please which one is we will keep fighting cos we are strong when you are not even fighting for anything as a Club.""""",no-hate
"Should Manchester United sack Erik ten Hag following today s defeat? YES/NO? https://t.co/PkMb45kpiP""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"@TenHagBall_ man we're still playing like a shit this bald erik ten hag """"",hate
"@TheEuropeanLad 1-0 West Ham United. THE DUTCH SUMMERVILLE HAS GIVEN THEM THE LEAD VS MANCHESTER UNITED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ERIK TEN HAG IN TROUBLE ONCE AGAIN !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/5tBnWFuPO0""""",hate
"@UTDKara I'd reposted if only it says Erik Ten Hag is the worst coach in the world man is so poor Get him fired @INEOS""""",hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"@UTDKara Keep him.. Erik Ten Hag we take us to the promise land""""",no-hate
"@ManUtd When would the sledgehammer fall on Erik Ten Hag?""""",no-hate
"Erik Ten Hag always Complaining """"",no-hate
"@ManUtd At this rate @ManUtd we should be relegated for you sack Erik ten hag we need the motivation of a different manager everything now is pathetic. Do you even train this players?""""",hate
"@Iamdaniel_sage @nelsonhands20 You can say anything against Arteta call him names that's ok but calling him fraud? If Arteta is fraud what's Erik Ten Hag?""""",no-hate
"I hope Erik Ten Hag is taking part in the #HallelujahChallenge2024 for the sake of Manchester United. âï¸âï¸âï¸âï¸""""",no-hate
"Erik ten Hag finds excuses for West Ham defeat but this should be last game says @RealKevinPalmer https://t.co/4OIFj7JLQ5""""",no-hate
"ï¸ Erik ten Hag: In soccer it's not always the best team that wins and today was a perfect example of that. Only one team deserved to win today. We played very well with and without the ball but to win you have to score. #MUFC https://t.co/EgDG4V81lZ""""",no-hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"1 Win in the last 8 games and Erik ten Hag is still the coach of Man United? https://t.co/6TXih9dbHl""""",no-hate
"I hope we get the news tomorrow Erik ten Hag needs to leave ASAP! The mediocrity stinks""""",hate
"I can't believe there are still sane individuals defending Erik ten hag""""",no-hate
"Erik Ten Hag judgement day is coming. You will pay for your sins""""",hate
"@FootbalIhub I'm a shit coach - Erik Ten Hag probably""""",hate
"@TenHagEra Who has ultimate responsibility for coaching their finishing skills? That would be Erik Ten Hag """"",no-hate
"@UnitedStandMUFC Yes well guess who recruited three of the midfield players ? Mr Erik Ten Hag. You know the manager that you would still rather keep .""""",no-hate
"The UK needs to ban Erik Ten Hag from entering the country @Keir_Starmer @Keir_Starmer @Keir_Starmer""""",hate
"@Mind_Marcel Nope hell no . Erik Ten Hag is the man we need patience as a fanbase . Klopp took 8 years to win the league Arteta took time also . Give him time""""",no-hate
" Mission Relegation directed by Erik Ten Hag . Produced by bunch of clowns . #TenHagOut""""",hate
"I need someone to buy me an iPad so I can see Erik Ten Hag's Manchester united on the pl table""""",no-hate
"This is my last tweet until Erik ten Hag gets sacked by Manchester United.""""",hate
"If Erik Ten Hag isn t gone by January Marcus Rashford needs to hand in a transfer request to save his career. I m being deadly serious. He s 27 soon and his best years are being pissed away by a manager who has seen how good he can be then chosen to nullify his talents.""""",no-hate
"@TenHagBall_ Sack Erik Ten Hag already pls""""",hate
"Ten Hag blames 'injustice' but is poor finishing costing Man Utd?BusinessAutomation Ten Hag blames 'injustice' but is poor finishing costing Man Utd? https://t.co/tW4dz27FZu Manchester United boss Erik ten Hag says it feels unfair and unjust that his team lost after West Ha https://t.co/hUpVmq8Dpg""""",no-hate
"What Erik ten Hag is doing with Marcus Rashford is like Mikel Arteta moving Bukayo Saka to left back and shoving Ben White forward to be the focal point of Arsenal's attack. Madness.""""",no-hate
"@ManUtd Win or whatever Just we want ten hag out fuck Erik fuck Erik""""",hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"@kgailas Erik Ten Hag is doing wonders at Manchester United. I love him for them.""""",no-hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"@UtdShiv I just thought about it again - Erik Ten Hag will actually do well in another club. However with Manchester United there s so many factors involved""""",no-hate
"Erik ten Hag has struggled to implement a consistent tactical vision and his team's lack of cohesion and frequent defensive lapses raise serious concerns about his managerial effectiveness.""""",no-hate
"What is the difference between Xavi and Erik Ten Hag?""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"This is my last tweet until Erik ten Hag gets sacked by Manchester United.""""",hate
"Erik ten Hag Criticizes VAR Decision In Manchester United's Controversial Loss To West Ham https://t.co/dCblgrs6Ws""""",no-hate
"Erik Ten Hag always Complaining """"",no-hate
"VAR controversy gives Ten Hag another way to blame anything other than himself: Manchester United sit 14th in the Premier League with only 11 points yet once again Erik ten Hag got to blame the officials for a costly defeat. https://t.co/gtIJTKDNMV""""",no-hate
"@UTDKara I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@ESPNFC Erik ten Hag criticized the decision-making process that led to West Ham's late winner emphasizing the need for clarity and consistency in officiating... """"",no-hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"ï¸ Gary Neville: It s getting to that point where it ll become unbearable the pressure in this next week or two around Erik ten Hag. Just purely the position in the league they are 14th. Man United I mean it s Manchester United. He can t be 14th in the league. He can be https://t.co/bcDUXlNB0D""""",hate
"Erik Ten Hag claimed Manchester United is hard beat after playing Jose Mourinho s FenerbahÃ§e. A fews days later he got exposed. https://t.co/jrnsLtM4Ne""""",no-hate
"Erik Ten Hag is not the reason for the problems in your life or at your football club. Know that and know peace""""",no-hate
"You definitely lost your mind if you gonna blame that horrible game on the Manager Erik Ten Hag can only do so much these players are just not I terested in playing for this club that's simple if you think otherwise you are also part of the problem.""""",no-hate
"ð³ð± Erik ten Hag has just ððð win in his last ððððð games for Manchester United this season. https://t.co/O9QrSupvef""""",no-hate
"Frank Lampard no fit handle Chelsea to become Barcelona na Manchester United him want handle? Erik Ten Hag don make everyone dey insult my club""""",no-hate
"You can Sack Erik Ten Hag look at this beautiful family he's the bread winner https://t.co/LrlEcNZT50""""",no-hate
"You definitely lost your mind if you gonna blame that horrible game on the Manager Erik Ten Hag can only do so much these players are just not I terested in playing for this club that's simple if you think otherwise you are also part of the problem.""""",no-hate
"@UtdFaithfuls @_Utdbaki Ten Hag s PR stans are going to share this compilation a zillion times this coming week in order to create a narrative that makes Ten Hag looks innocent. It s only a matter of time before he is gone. Congratulations on the 17M jackpot Erik.""""",no-hate
"Gary Neville: It s getting to that point where the pressure will become unbearable in this next week or two around Erik ten Hag. [skysports] #MUFC https://t.co/LxM8pfECbV""""",no-hate
"ï¸ Erik ten Hag: We feel an injustice there are so many things against us. We have to stick together and keep fighting. #MUFC https://t.co/jOGpJvJUHK""""",no-hate
"ï¸ Erik ten Hag: I believe in my players. I trust them. I will encourage them to keep doing what we have been doing for long periods during this game and other games and then we will win more games. #MUFC https://t.co/M7Mwdz2wht""""",no-hate
"That s our new RWB Erik Ten Hag football """"",no-hate
" Just Sack Erik Ten Hag? The Munde react to the West Ham loss and we talk about fans conspiracies about the managerial link with Xavi Hernandez. - https://t.co/Uox6FZcsBP https://t.co/t1OQTf5MMI""""",hate
"@LFC I think we hired another Erik Ten Hag here Reds let's be honest... Being owned by Arsenal like this it's wild.""""",no-hate
"https://t.co/o2Muwccr6N WEST HAM UNITED 2-1 MANCHESTER UNITED ERIK TEN HAG HAS TO BE SACKED TONIGHT!!!! FULL TIME REACTION NOW *LIVE* ON UTDREDDEVILS20 ON YOUTUBE SO PLEASE SUBSCRIBE TO THE CHANNEL AND TO THE COMMUNITY IF YOU ARE NEW THANK YOU LEGENDS I'M LIVE NOW SO ENJOY""""",hate
"i m gonna kill myself in front of erik ten hag to change the trajectory of his life forever in hopes that the trajectory of manchester united football club will change""""",hate
" - Erik Ten Hag was FURIOUS with the penalty decision as he should! https://t.co/HxEXaEhwH7""""",no-hate
"I think it's time to stop please. Manchester United needs an overhaul and Erik Ten Hag needs to leave please.""""",hate
" Clear and obvious wasn't how the VAR worked their process - Erik ten Hag https://t.co/KLe1E82ZsX""""",no-hate
"All Manchester united coaches post Fergie Erik Ten Hag is the most luckiest coach None of the coaches post Fergie will survive sacking under this performance. #ManchesterUnited""""",no-hate
"Erik Ten Hag was the only one to get the rightfully full supporting system from the board first ever.""""",no-hate
"You may not like Erik ten Hag or believe he s the right man to lead Man Utd but today s defeat to West Ham was not him. Hard luck. #WHUMUN #MUFC""""",no-hate
"Investors will be monitoring any potential sudden shift on Utd s share price this week.Any dramatic drop in the price of Utd s shares on the New York Stock Exchange could be a strong signal that Erik Ten Hag has been sacked as manager.He is now hanging onto his job by a thread.""""",no-hate
"One thing I'm excited about is Erik Ten Hag being given all the time he needed to show those who supported him how incompetent he is. Finally every Man United fan is on the same page now...Mmoa!!""""",no-hate
"When do you THINK Erik ten Hag gets the sack?""""",hate
"Betting on Manchester United s Next Manager: Who Could Replace Erik ten Hag? https://t.co/VbTAZZgiK7 #MUFC #EPL""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Las Las that thing wey INEOS dey try to avoid by all means go still happen. Erik Ten Hag your days are countful. https://t.co/lM9HevMXlo""""",no-hate
"@MaritStensby I don't have an agenda against Erik ten Hag I just don't support him anymore. That is really unfair.""""",hate
"What Erik ten Hag is doing with Marcus Rashford is like Mikel Arteta moving Bukayo Saka to left back and shoving Ben White forward to be the focal point of Arsenal's attack. Madness.""""",no-hate
"@TimesSport Sack Erik Ten Hag this needs to end""""",hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"@ManUtd It shall never be well with you you fool Erik Ten Hag""""",hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"Erik ten hag resign or I m nicking your bike""""",hate
"Betting on Manchester United s Next Manager: Who Could Replace Erik ten Hag? https://t.co/VbTAZZgiK7 #MUFC #EPL""""",no-hate
"@FabrizioRomano Erik Ten Hag should also play proper football to avoid this bad decision against him every week.""""",hate
"@sportingking365 This is Erik Ten Hag his beautiful Wife and lovely Daughter. Before you ask for his sacking think about his family. How do you want him to put food on their table https://t.co/tkQQF9HKy6""""",no-hate
"Erik ten Hag finds excuses for West Ham defeat but this should be last game says @RealKevinPalmer https://t.co/4OIFj7JLQ5""""",no-hate
"i m gonna kill myself in front of erik ten hag to change the trajectory of his life forever in hopes that the trajectory of manchester united football club will change""""",hate
"JUST SEEN UNITED SCORE LOOOOOOOOOOOL FUCK YOUUUUUUU @ErikTenHag""""",hate
"@ManUtd Please remove @ErikTenHag""""",hate
"INEOS are Manchester United fans going to wake to Erik ten Hag sack news?""""",no-hate
"@UtdFaithfuls @_Utdbaki Ten Hag s PR stans are going to share this compilation a zillion times this coming week in order to create a narrative that makes Ten Hag looks innocent. It s only a matter of time before he is gone. Congratulations on the 17M jackpot Erik.""""",no-hate
"One win in their last 8 games #giveandgoal #MUFC #ManchesterUnited #manu #eriktenhag #tenhag https://t.co/7tIk8ZTGuF""""",no-hate
"@ManUtd checking @SkySportsNews every 10 minutes hoping to see Erik Ten Hag Sacked finally! Please please please @SirJimRatclife try anybody until end of the season as it's a write off again already. Even roy keane to scare them into shape and tell them how it is #TenHagMustGo""""",no-hate
"Oga no hear our every game just sack Erik ten Hag ..""""",hate
"Erik Ten Hag always Complaining """"",no-hate
"@mufcMPB Everyone is better than Erik Ten Hag. No one could be worse than him at this point.""""",hate
"Manchester United Erik ten Hag Post-match Interview vs West Ham United Defeat 2-1 ï¸ London Stadium London Premier League #MUFC #WeAreUnited #GlorygloryManUnited #ErikAtTheWheel #PremierLeague @ManUtd @premierleague https://t.co/w9w0eI2Kuv""""",no-hate
"today s game and player form would have been so different had Erik Ten Hag behaved in an appropriate manner over this run of games #TenHagOut #NoMoreExcuses https://t.co/mtfFrmDIq7""""",hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"1 Win in the last 8 games and Erik ten Hag is still the coach of Man United? https://t.co/6TXih9dbHl""""",no-hate
"Honestly how is Erik Ten Hag still in a job? Postecoglou will be gone soon too. It s almost like you need to have more than one game plan at that level As for the league I just can t look past Man City AGAIN""""",no-hate
"@ManUtd I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",no-hate
"Fully falling out of love with watching man utd the toxicity in the fanbase is killing me watching the highlights there made me depressed. Erik ten hag coached a 5-0 win in the first half ruud van nistelrooy is our finishing coach. If we sack eth he will be our coach. Amazing.""""",no-hate
"if you really hear us sack erik ten hag and sell dalot.""""",hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"Last time we won at West Ham it was decided by two players deemed not good enough by Erik Ten Hag. Ronaldo and De Gea penalty save. https://t.co/4N1QeWuxkB""""",no-hate
"How is Erik ten hag even walking a free man sef""""",no-hate
"Ten Hag blames 'injustice' but is poor finishing costing Man Utd?BusinessAutomation Ten Hag blames 'injustice' but is poor finishing costing Man Utd? https://t.co/tW4dz27FZu Manchester United boss Erik ten Hag says it feels unfair and unjust that his team lost after West Ha https://t.co/hUpVmq8Dpg""""",no-hate
"Erik Ten Hag is not the reason for the problems in your life or at your football club. Know that and know peace""""",no-hate
"We've gone: W-D-L in the first 3 games of this run My feelings are already clear and with FOUR home games in a row now if Erik Ten Hag can't win ALL these games then he can have no excuses and he should lose his job. 4 wins from 14 games is simply unacceptable. #MUFC #WHUMUN""""",hate
"@FabrizioRomano Exactly my prediction 2:1 in the favor of West Ham so that Erik Ten Hag will be sacked""""",no-hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"Erik Ten Hag is doing a great job at Manchester United. He s the perfect man for the job """"",no-hate
"ð³ð± Erik ten Hag has just ððð win in his last ððððð games for Manchester United this season. https://t.co/O9QrSupvef""""",no-hate
"Erik ten Hag: Three times this season we feel injustice. We have to score we created so many chances. We should've been two or three up. Second half we were forcing it but we allowed them into the game. https://t.co/h6kOd4ni1Z""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Erik ten Hag Criticizes VAR Decision In Manchester United's Controversial Loss To West Ham https://t.co/dCblgrs6Ws""""",no-hate
"Erik ten Hag: Three times this season we feel injustice. We have to score we created so many chances. We should've been two or three up. Second half we were forcing it but we allowed them into the game. https://t.co/h6kOd4ni1Z""""",no-hate
"Erik ten hag resign or I m nicking your bike""""",hate
"One thing I'm excited about is Erik Ten Hag being given all the time he needed to show those who supported him how incompetent he is. Finally every Man United fan is on the same page now...Mmoa!!""""",no-hate
"There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part""""",no-hate
"This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. Like this if you agree https://t.co/k3470uoBSX""""",no-hate
"@SkySportsPL The gift that keeps on giving Erik ten Hag """"",no-hate
"The more I think about it the more I realise Erik ten Hag is the perfect manager for the current Manchester United fanbase. He's a pure politician. He manipulates the masses into supporting his downright indefensible actions blinding their judgement. He should stay at #MUFC""""",no-hate
"Erik Ten Hag is doing a commendable job at Manchester United! """"",no-hate
"At this point if I see' Breaking News Erik Ten Hag has been sacked' ... Mi done watch for awhile ... Serious business mi can't bother with the start over the probation period""""",no-hate
"Erik Ten Hag judgement day is coming. You will pay for your sins""""",hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"Man Utd told to immediately sack Erik ten Hag as replacement named 'He's had his time' https://t.co/411m1J0WfH""""",hate
"Erik Ten Hag always Complaining """"",no-hate
"I just watched a video where someone said they should jail Erik ten hag this people too do abeg""""",hate
"There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part""""",no-hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"You can Sack Erik Ten Hag look at this beautiful family he's the bread winner https://t.co/LrlEcNZT50""""",no-hate
"There is absolutely zero excuse and Ten Hag and @ManUtd need to take a leaf out of Forests book and grow a set of bollocks and call out the blatant bias that has been going on for the past few years. If they don't is another failure on Erik's part""""",no-hate
"Erik ten hag needs to be banned from coaching. He's a crime against Manchester United.""""",hate
" LIVE MAN UTD / WEST HAM PRESS CONFERENCES LIVE | Erik Ten Hag and Julen Lopetegui post-match press conferences | West Ham 2-1 Man Utd https://t.co/NWFPfwQElL https://t.co/x5XSBUAeIS""""",no-hate
"Erik ten Hag slams 'unfair and unjust' decision to award West Ham a penalty in Man United's defeat - as he tells officials to show 'big personality' when sent to the monitor by VAR https://t.co/k6MtR3Pu6H""""",no-hate
"Gary Neville: It s getting to that point where the pressure will become unbearable in this next week or two around Erik ten Hag. [skysports] #MUFC https://t.co/LxM8pfECbV""""",no-hate
"Sack Erik ten Hag he's not good for Manchester united pathetic""""",hate
"Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/R6kE8wB3iU""""",no-hate
"ï¸ Erik ten Hag on speaking with the officials: I spoke with them. That's a third time I have felt injustice in the season and it has a big impact on our team and on our scores and where we are in the table. It's not right. #MUFC""""",no-hate
"All Manchester united coaches post Fergie Erik Ten Hag is the most luckiest coach None of the coaches post Fergie will survive sacking under this performance. #ManchesterUnited""""",no-hate
"@RMCF_Jude Erik Ten Hag is good the main problems are the players they play like they are kids""""",no-hate
"@UtdShiv I just thought about it again - Erik Ten Hag will actually do well in another club. However with Manchester United there s so many factors involved""""",no-hate
"Ten Hag blames injustice but is poor finishing costing Man Utd?: Manchester United boss Erik ten Hag says it feels unfair and unjust that his team lost after West Ham were awarded a late controversial penalty. https://t.co/Ek7vEdnNMz""""",no-hate
"One win in their last 8 games #giveandgoal #MUFC #ManchesterUnited #manu #eriktenhag #tenhag https://t.co/7tIk8ZTGuF""""",no-hate
"@TrollFootball Once united sack Erik Ten Hag some players should be sacked as well for the team to have shape again""""",hate
"Erik Ten Hag Will Be SACKED - But When? West Ham 2-1 Manhcester United |... https://t.co/ODW1WiOwpv via @YouTube""""",hate
"No matter what tiktok/twitter tacticos say Xavi will NEVER be an upgrade on Erik ten Hag. I m happy he feels that way about us tho.""""",no-hate
"Matches played: 9 Point: 11 Man United's 9/11 When you are a Former Manchester United fan Forever Ronaldo fan and Erik Ten hag hater then you can sleep well nowadays I'm sleeping well .... https://t.co/IUCb7hy7oD""""",no-hate
"Erik ten Hag finds excuses for West Ham defeat but this should be last game says @RealKevinPalmer https://t.co/4OIFj7JLQ5""""",no-hate
"@FabrizioRomano Exactly my prediction 2:1 in the favor of West Ham so that Erik Ten Hag will be sacked""""",no-hate
"@ManUtd The next move to Erik ten hag https://t.co/kjXSwmD11U""""",no-hate
"@1_3Aadz When Dalot went past the keeper what do you think Erik ten Hag should have told him to do instead?""""",no-hate
"i m gonna kill myself in front of erik ten hag to change the trajectory of his life forever in hopes that the trajectory of manchester united football club will change""""",hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"Breaking Manchester United sacked Erik Ten hag #MUFC""""",no-hate
"https://t.co/o2Muwccr6N WEST HAM UNITED 2-1 MANCHESTER UNITED ERIK TEN HAG HAS TO BE SACKED TONIGHT!!!! FULL TIME REACTION NOW *LIVE* ON UTDREDDEVILS20 ON YOUTUBE SO PLEASE SUBSCRIBE TO THE CHANNEL AND TO THE COMMUNITY IF YOU ARE NEW THANK YOU LEGENDS I'M LIVE NOW SO ENJOY""""",hate
"This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. Like this if you agree https://t.co/KQd0AfsQyU""""",no-hate
"@ManUtd I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",no-hate
"Manchester United manager Erik ten Hag says West Ham United s late penalty award was an injustice . West Ham won a penalty after Matthijs de Ligt was judged to have fouled Max Kilman with Jarrod Bowen converting from the spot in the 92nd minute to give #WHUFC a 2-1 home win. https://t.co/4bf9CnOHjs""""",no-hate
"I ve never seen a more smug delusional con artist than #ErikTenHag - at this point it s embarrassing that @ManUtd continue you subject us fans to this. Where is the accountability?! I have not seen him do anything but BRAG about his record and own personal achievements cc https://t.co/NfJih6qTUv""""",hate
"@sportingking365 This is Erik Ten Hag his beautiful Wife and lovely Daughter. Before you ask for his sacking think about his family. How do you want him to put food on their table https://t.co/tkQQF9HKy6""""",no-hate
"@JanAageFjortoft Lot of Britis in the comments section justifying the 20 second pen. Last week Norris only got a 5 second pen. Memory of a goldfish""""",no-hate
"@UtdBloke_ Rome wasn't built in a day bro! Have some patience. Erik Ten Hag is the right man for the job. """"",no-hate
"@RomeInTheEast @FabrizioRomano Barca looked at him real good""""",no-hate
"@Ewuraofakind Yes we need him this evening. Ten Hag is shit """"",hate
"Should Manchester United sack Erik ten Hag following today s defeat? YES/NO? https://t.co/PkMb45kpiP""""",no-hate
"@silas_timoteus_ It appears that a range of stakeholders including Manchester United supporters investors management and players are expressing dissatisfaction with the recent outcomes. This sentiment may lead to discussions about Erik Ten Hag s future at the club.""""",no-hate
"@NoodleHairCR7 Let it sink in that Erik ten hag is playing favoritism in football""""",no-hate
"Erik Ten Hag is doing a great job at Manchester United. He s the perfect man for the job """"",no-hate
"How does any manager in the world survive this? Get Erik ten Hag gone. https://t.co/2qLulVQp7S""""",no-hate
"- Erik ten Hag on Diogo Dalot missed chance ï¸ It s not fair to pick one player.. #WHUMUN https://t.co/dAdTT4UZ6G""""",no-hate
"Y all protect Erik Ten Hag by all cause https://t.co/rG2fWPToZk""""",no-hate
"That s our new RWB Erik Ten Hag football """"",no-hate
"@NoodleHairCR7 Let it sink in that Erik ten hag is playing favoritism in football""""",no-hate
"Manchester United missed an open goal and conceded in stoppage time to lose 2-1 at West Ham in the Premier League piling more pressure on manager Erik ten Hag on Sunday. Read more: https://t.co/eK6WbC7DUo #GLNRSports https://t.co/6Qa1Rctsbl""""",no-hate
"@TrollFootball Once united sack Erik Ten Hag some players should be sacked as well for the team to have shape again""""",hate
"Angry Erik ten Hag criticises VAR and referees after Man United beaten by West Ham penalty https://t.co/L9jw19irqh""""",no-hate
"ï¸ Erik ten Hag: We feel an injustice there are so many things against us. We have to stick together and keep fighting. #MUFC https://t.co/jOGpJvJUHK""""",no-hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
" Just Sack Erik Ten Hag? The Munde react to the West Ham loss and we talk about fans conspiracies about the managerial link with Xavi Hernandez. - https://t.co/Uox6FZcsBP https://t.co/t1OQTf5MMI""""",hate
"You know what I really love? How we credit Erik Ten Hag for the chances created and blame the players for the misses. Ten Hag created chances players missed them. Ten Hag won trophies the players??? #HeHasDoneHisWork """"",no-hate
"14th place just isn t good enough for Manchester United Football Club. Excuses and injuries don t make up the fact that there is no beauty in this boring ETH style of play. Sack or Keep Erik Ten Hag? #MUFC #ManchesterUnited #manutd #PremierLeague #futbol #GlazersOut""""",no-hate
